1,999.9994999998881
2,31.606961258555998
3,9.9498743710662
4,5.5337850158534145
5,3.8534311885140022
6,2.999999999909089
7,2.489348655778656
8,2.150212373675061
9,1.908294744952044
10,1.7265780334336234
11,1.5846740151258103
12,1.470468517231241
13,1.3763234084753204
14,1.2971876484454603
15,1.2295879112569659
16,1.1710566620202731
17,1.1197919024244727
18,1.0744462248207909
19,1.0339913351249406
