1,81524.40558664629
2,6114.809134602423
3,475.7034538544765
4,100.01078102740304
5,39.79720111050852
6,21.52114918917842
7,13.858923247454081
8,9.949871597136667
9,7.677788020424442
10,6.2298247911069335
11,5.242171176346776
12,4.532587220763555
13,4.001567542460643
14,3.590954600574809
15,3.264834453996477
16,2.999999999998524
17,2.780874255302458
18,2.5966587813602144
19,2.4396573451574137
